basin_id,ffr12,ffr24,status,timestamp
2039100366,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100375,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100379,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100312,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100380,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100320,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100321,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100476,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100462,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100219,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100335,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100378,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100365,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100461,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100313,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100455,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100223,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100224,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100337,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100336,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100225,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100220,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100314,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100338,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100364,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100341,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100297,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100317,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100381,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100296,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100340,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100222,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100328,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100342,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100221,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100315,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100316,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100457,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100479,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100382,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100339,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100227,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100454,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100329,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100456,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100330,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
2039100323,0.0,0.0,,2026-06-15T04:33:36.652297+00:00
